CODICE ISTAT,MOVIMENTO 5 STELLE,PARTITO DEMOCRATICO,LEGA SALVINI PREMIER,SÜDTIROLER VOLKSPARTEI (SVP),FRATELLI D'ITALIA,FORZA ITALIA - NOI MODERATI - PPE,ALLEANZA VERDI E SINISTRA
9017,-2.1100000000000003,2.5,-1.7400000000000002,,1.9099999999999966,1.6400000000000006,3.4899999999999998
9018,-1.629999999999999,7.629999999999999,-1.4600000000000009,,1.2399999999999984,0.3699999999999992,2.31
9019,-0.14000000000000057,-0.39000000000000057,4.399999999999999,,-6.569999999999997,4.68,1.46
9020,-0.96,0.740000000000002,-2.7699999999999996,,-2.8500000000000014,7.85,11.389999999999999
9021,1.04,-1.509999999999998,7.109999999999999,,-5.95,4.43,6.17
9022,-3.0,2.4599999999999973,1.75,,2.0599999999999987,-1.169999999999999,3.15
9023,-1.6099999999999994,3.8200000000000003,-1.1999999999999993,,1.0500000000000007,2.7399999999999993,0.4099999999999997
9024,-3.4399999999999995,3.789999999999999,2.039999999999999,,-0.45000000000000284,0.9199999999999999,2.92
9025,-0.3200000000000003,3.619999999999999,2.8400000000000016,,-0.6899999999999977,-1.6000000000000014,2.29
9026,-1.1900000000000004,4.739999999999998,3.0299999999999994,,-0.5,1.5099999999999998,2.8800000000000003
9027,-4.140000000000001,3.219999999999999,-1.509999999999998,,3.9499999999999993,1.2199999999999989,2.19
9028,3.92,-4.91,3.92,,0.0,5.879999999999999,0.0
9029,-2.8199999999999994,-0.05999999999999872,0.0,,4.739999999999998,1.4700000000000006,4.389999999999999
9030,-0.08000000000000007,-0.47000000000000064,2.26,,-0.5799999999999983,3.75,2.4899999999999998
9031,-0.370000000000001,-0.1899999999999995,-1.5600000000000005,,3.6300000000000026,-0.15000000000000036,3.1000000000000005
9032,-0.46999999999999975,2.150000000000002,2.370000000000001,,-6.780000000000001,3.1900000000000004,4.33
9033,0.8899999999999997,3.6099999999999994,5.58,,-1.8900000000000006,-1.2799999999999994,0.8000000000000007
9034,-2.46,2.7399999999999984,1.7199999999999989,,1.5999999999999943,0.8199999999999985,2.46
9035,-3.709999999999999,2.58,1.3200000000000003,,3.0600000000000023,-0.3199999999999994,3.5000000000000004
9036,-4.25,-0.25,-0.5199999999999996,,8.619999999999997,-0.28000000000000114,3.1999999999999997
9037,-4.31,-8.12,11.610000000000003,,-0.9199999999999982,-9.76,-2.17
9038,-2.3099999999999996,-0.860000000000003,0.7699999999999996,,3.9600000000000044,1.3900000000000006,2.5500000000000003
9039,-1.5,-1.9500000000000028,0.3600000000000012,,12.009999999999998,-2.5600000000000005,2.2
9040,-1.4300000000000006,-1.25,-0.129999999999999,,4.280000000000001,1.9399999999999995,4.990000000000001
9041,6.899999999999999,-5.960000000000001,-7.859999999999999,,-22.14,32.38,0.24
9042,-4.09,5.57,-0.9300000000000015,,-2.7799999999999976,1.6099999999999994,5.35
9043,-0.8699999999999999,-3.4499999999999993,-4.309999999999999,,6.039999999999999,6.899999999999999,6.03
9044,-2.24,0.8400000000000034,0.5600000000000005,,1.3200000000000003,3.6899999999999995,1.9400000000000004
9045,-1.63,-0.8999999999999986,5.029999999999999,,-1.9100000000000037,2.0500000000000007,2.7099999999999995
9046,-3.630000000000001,1.2899999999999991,-0.5099999999999998,,10.280000000000001,0.5099999999999998,2.0199999999999996
9047,-0.34999999999999964,1.5700000000000003,0.35999999999999943,,3.280000000000001,0.16999999999999993,1.4
9048,0.05999999999999961,-2.8199999999999985,0.9200000000000017,,2.3900000000000006,3.349999999999998,3.59
9049,-2.110000000000001,2.6799999999999997,-0.8900000000000006,,4.619999999999997,0.4499999999999993,3.2300000000000004
9050,1.9699999999999998,-2.2799999999999976,-5.729999999999999,,10.860000000000003,-1.0199999999999996,2.0100000000000002
9051,-3.539999999999999,3.75,0.8400000000000034,,1.8699999999999974,3.049999999999999,1.1800000000000002
9052,-1.049999999999999,1.75,-0.8200000000000003,,1.5999999999999979,0.8599999999999994,4.62
9053,1.2699999999999996,1.7399999999999984,1.8600000000000003,,-2.080000000000002,2.3200000000000003,5.2299999999999995
9054,-0.3000000000000007,3.879999999999999,1.1300000000000008,,0.40000000000000213,2.710000000000001,-2.0299999999999994
9055,-3.4299999999999997,4.560000000000002,0.33999999999999986,,0.7100000000000009,-1.7000000000000002,3.2800000000000002
9056,-1.7400000000000002,4.289999999999999,-1.2599999999999998,,1.3300000000000018,0.1999999999999993,4.3500000000000005
9057,-1.3000000000000007,2.950000000000003,-3.41,,3.9599999999999973,0.9199999999999999,3.13
9058,0.7599999999999998,2.0599999999999987,2.030000000000001,,-1.5700000000000003,-0.9500000000000002,2.5300000000000002
9059,-2.0700000000000003,6.27,7.949999999999999,,-7.030000000000001,1.0600000000000005,1.3399999999999999
9060,-1.9499999999999997,2.9700000000000006,5.109999999999999,,-2.3699999999999974,-3.5999999999999996,2.5
9061,-0.8699999999999992,-0.10000000000000142,-1.0999999999999996,,3.8200000000000003,1.3500000000000014,1.9
9062,-1.1499999999999995,7.139999999999999,-2.8199999999999985,,4.020000000000003,-0.0600000000000005,3.4499999999999997
9063,0.010000000000001563,-0.16000000000000014,-2.8900000000000006,,10.339999999999996,-1.8199999999999994,1.7000000000000002
9064,-1.1899999999999995,3.9599999999999973,-1.7199999999999989,,0.7300000000000004,0.6999999999999993,4.5200000000000005
9065,-1.5500000000000007,3.5600000000000023,0.5599999999999987,,3.6000000000000014,-1.7600000000000016,2.3200000000000003
9066,-0.7999999999999998,0.5400000000000027,5.100000000000001,,-2.759999999999998,4.209999999999999,7.7
9067,-2.9399999999999995,6.690000000000001,-0.6500000000000004,,0.490000000000002,0.040000000000000036,4.339999999999999
9068,-1.4299999999999997,-1.0200000000000014,4.379999999999999,,-1.5700000000000003,1.2899999999999991,2.91
9069,0.16000000000000014,4.68,-4.739999999999998,,-2.580000000000002,4.48,-0.6400000000000006
10001,-2.7200000000000006,5.23,-1.1600000000000001,,1.0600000000000023,0.5999999999999996,3.3
10002,-2.460000000000001,1.370000000000001,0.5999999999999996,,3.099999999999998,1.0300000000000011,2.91
10003,-4.029999999999999,6.369999999999997,-0.6300000000000008,,1.370000000000001,-0.5899999999999999,3.1000000000000005
10004,-1.3099999999999996,10.96,-1.5599999999999996,,-1.0100000000000016,-1.3100000000000005,2.1499999999999995
10005,-2.540000000000001,0.7199999999999989,1.4700000000000006,,6.510000000000002,-3.040000000000001,2.71
10006,-2.6500000000000004,1.5700000000000003,-0.0600000000000005,,4.300000000000004,-0.25,2.16
10007,-2.9800000000000004,5.120000000000001,-0.5599999999999996,,1.7700000000000031,0.41000000000000014,2.3600000000000003
10008,-1.4900000000000002,2.629999999999999,-0.6699999999999999,,4.490000000000002,-1.4900000000000002,2.42
10009,-2.610000000000001,5.229999999999997,-1.459999999999999,,3.6300000000000026,-0.7899999999999991,2.1399999999999997
10010,-1.4299999999999997,-1.0999999999999996,-1.0399999999999991,,5.979999999999997,0.040000000000000924,3.0799999999999996
10011,-2.8200000000000003,0.1999999999999993,-0.34999999999999964,,2.1599999999999966,-0.5499999999999989,3.6999999999999997
10012,-2.629999999999999,4.880000000000003,-2.620000000000001,,4.960000000000001,-0.9300000000000006,1.1899999999999995
10013,-3.74,1.5500000000000007,1.3399999999999999,,4.960000000000001,-2.9800000000000004,1.8500000000000005
10014,-2.200000000000001,5.640000000000001,-2.210000000000001,,1.5800000000000018,-0.75,1.71
10015,-1.9800000000000004,2.3400000000000034,0.5399999999999991,,2.2699999999999996,0.8300000000000001,3.31
10016,-2.6099999999999994,0.5599999999999987,-1.17,,6.529999999999998,-2.7500000000000018,3.49
10017,-2.210000000000001,4.379999999999999,0.009999999999999787,,0.9899999999999984,-0.8600000000000003,2.7700000000000005
10018,-2.92,0.9400000000000013,1.17,,4.18,-0.33000000000000007,3.39
10019,-0.20000000000000107,-4.57,-1.200000000000001,,14.82,-4.050000000000001,2.63
10020,-1.9900000000000002,1.1499999999999986,-5.340000000000001,,7.079999999999998,0.5,4.92
10021,-3.49,8.370000000000001,0.75,,0.6400000000000006,-0.4500000000000002,2.1899999999999995
10022,4.55,-0.5700000000000003,-20.169999999999998,,16.76,-3.41,2.27
10023,-5.540000000000001,11.030000000000001,-2.92,,18.65,-20.610000000000003,2.710000000000001
10024,-4.630000000000001,2.1300000000000026,-2.8100000000000005,,4.419999999999998,4.359999999999999,0.96
10025,-2.8900000000000006,5.039999999999999,-1.58,,1.7999999999999972,-0.71,4.130000000000001
10026,-4.31,-11.709999999999999,-4.26,,20.17,1.5900000000000016,2.5800000000000005
10027,-2.459999999999999,0.09999999999999787,2.24,,0.9499999999999993,2.8999999999999995,1.1800000000000006
10028,-2.0600000000000005,0.8000000000000007,-0.11999999999999922,,4.989999999999998,0.0,3.36
10029,-1.0599999999999987,1.0199999999999996,-2.51,,7.109999999999999,0.1399999999999988,3.27
10030,0.10000000000000142,-0.3299999999999983,0.16000000000000014,,4.599999999999998,-2.5599999999999987,5.93
10031,-3.8900000000000006,3.1900000000000013,-2.380000000000001,,9.139999999999997,-1.209999999999999,2.56
10032,-0.5,4.880000000000003,-4.0,,2.580000000000002,1.0499999999999998,2.46
10033,-1.3800000000000008,6.140000000000004,-1.0200000000000014,,0.3500000000000014,0.3099999999999996,1.6500000000000004
10034,-0.9000000000000004,0.6199999999999992,-0.3000000000000007,,2.599999999999998,-0.75,2.21
10035,-2.9000000000000004,2.200000000000003,-1.5399999999999991,,3.25,0.009999999999999787,3.42
10036,-2.41,0.25,-1.2599999999999998,,3.960000000000001,1.5599999999999987,1.91
10037,-1.9000000000000004,-1.9699999999999989,-0.33999999999999986,,4.57,1.2800000000000011,2.3600000000000003
10038,-3.42,-0.6500000000000004,-1.1099999999999994,,6.280000000000001,3.3299999999999983,-4.85
10039,0.030000000000001137,3.799999999999997,-2.209999999999999,,1.379999999999999,-3.339999999999999,7.1499999999999995
10040,-2.619999999999999,1.0300000000000011,1.3600000000000012,,3.6000000000000014,0.4299999999999997,1.0099999999999998
10041,-2.2699999999999996,1.070000000000002,-1.7300000000000004,,9.170000000000002,-3.6900000000000004,3.87
10042,-0.8000000000000007,1.6500000000000004,-0.5099999999999998,,3.1099999999999994,4.650000000000002,-1.13
10043,-2.2700000000000005,5.379999999999999,1.7300000000000004,,-0.6000000000000014,-0.2500000000000009,2.4700000000000006
10044,0.1200000000000001,-1.089999999999999,10.79,,7.0,-11.110000000000001,1.26
10045,0.1299999999999999,-5.770000000000003,0.17999999999999972,,15.29,-1.9900000000000002,2.26
10046,-1.9499999999999993,0.9599999999999973,1.3399999999999999,,3.120000000000001,-0.08999999999999986,2.24
10047,-2.08,2.6099999999999994,0.5299999999999994,,4.859999999999999,-1.3100000000000005,1.7699999999999996
10048,-2.28,3.1899999999999995,-1.5600000000000023,,6.380000000000003,-0.7700000000000014,0.44999999999999996
10049,-1.08,4.280000000000001,-1.8399999999999999,,5.18,-1.0900000000000007,2.4
10050,-10.260000000000002,-13.129999999999999,11.620000000000001,,20.37,0.0,5.39
10051,0.5900000000000016,6.6299999999999955,-1.5200000000000014,,0.3299999999999983,-1.4300000000000006,1.8899999999999997
10052,-2.09,1.3000000000000007,5.279999999999999,,1.9299999999999997,-3.34,-1.9900000000000002
10053,-2.34,4.150000000000002,-0.8200000000000003,,1.6900000000000013,-1.5600000000000005,2.69
10054,-2.3499999999999996,1.9400000000000013,2.110000000000001,,3.6600000000000037,-1.2599999999999998,2.26
10055,-2.450000000000001,6.510000000000005,-2.4800000000000004,,1.1600000000000001,-0.9199999999999999,3.66
10056,1.4199999999999995,-2.120000000000001,1.2800000000000011,,0.0899999999999963,0.33000000000000185,1.6799999999999997
10057,-3.360000000000001,1.7200000000000024,-0.27999999999999936,,4.440000000000001,-1.0099999999999998,3.1299999999999994
10058,-2.709999999999999,2.5100000000000016,-2.130000000000001,,4.199999999999999,-1.12,3.1899999999999995
10059,-3.1099999999999994,0.870000000000001,-0.20000000000000018,,2.75,-0.21000000000000085,3.81
10060,-0.6099999999999994,2.4499999999999993,0.5299999999999994,,3.5799999999999983,-1.259999999999999,4.449999999999999
10061,0.7300000000000004,4.279999999999998,-2.4400000000000013,,2.289999999999999,-3.52,0.6099999999999999
10062,-1.6100000000000012,4.42,0.5,,-0.28000000000000114,1.8499999999999996,3.4300000000000006
10063,-1.0199999999999996,-0.5199999999999996,-1.6300000000000008,,7.130000000000003,-2.5299999999999994,2.2699999999999996
10064,-2.5700000000000003,-0.2699999999999996,1.049999999999999,,5.099999999999998,0.5899999999999999,3.16
10065,-7.829999999999998,1.6400000000000006,0.21000000000000085,,2.34,1.0099999999999998,6.720000000000001
10066,-0.5500000000000007,0.02999999999999936,3.009999999999998,,-3.549999999999997,-0.46999999999999975,4.71
10067,-2.4699999999999998,1.2700000000000031,0.79,,4.07,-1.6099999999999994,3.37
11001,-2.5500000000000007,4.32,3.3499999999999996,,-0.4200000000000017,-4.72,3.8899999999999997
11002,-3.92,5.300000000000001,-0.16000000000000014,,3.080000000000002,-0.5999999999999996,3.06
11003,-3.629999999999999,4.27,-0.5800000000000001,,-2.0700000000000003,6.370000000000001,2.8899999999999997
11004,-3.459999999999999,4.219999999999999,1.6900000000000013,,1.7300000000000004,1.3000000000000007,1.4000000000000004
11005,-6.82,1.6799999999999997,0.040000000000000036,,1.7300000000000004,0.3500000000000014,4.27
11006,-1.2199999999999989,4.720000000000002,-5.26,,2.0,0.35999999999999943,3.16
11007,-1.0299999999999994,4.159999999999998,-1.9300000000000006,,3.5899999999999963,-2.5299999999999994,2.96
11008,-2.99,7.009999999999998,0.8200000000000003,,-3.4099999999999966,5.8500000000000005,1.5699999999999998
11009,0.8699999999999992,-2.34,0.3699999999999992,,4.719999999999999,-2.6100000000000003,1.9
11010,-7.5500000000000025,9.780000000000001,-0.8800000000000008,,0.16000000000000014,1.2100000000000009,5.03
11011,-2.6999999999999993,3.169999999999998,1.1600000000000001,,2.5299999999999976,1.0100000000000007,2.17
11012,-5.540000000000001,-0.5299999999999976,-1.5899999999999999,,2.5500000000000007,4.16,4.1
11013,-2.8400000000000016,1.9800000000000004,1.0,,2.210000000000001,1.6000000000000014,2.82
11014,-0.2699999999999996,0.9499999999999993,3.62,,-0.6700000000000017,-3.8100000000000005,5.2
11015,-3.4499999999999993,5.82,-0.29000000000000004,,0.629999999999999,0.10000000000000053,3.35
11016,-3.3099999999999996,5.07,-0.4900000000000002,,3.990000000000002,-0.11000000000000032,2.87
11017,-3.039999999999999,6.649999999999999,-0.9599999999999991,,0.6099999999999994,-1.4100000000000001,3.32
11018,-1.790000000000001,-2.9399999999999977,4.26,,-4.029999999999998,-1.4499999999999993,8.200000000000001
11019,-2.42,1.3200000000000003,0.22000000000000064,,0.6999999999999993,3.6500000000000004,3.82
11020,-3.58,5.02,-0.9499999999999993,,1.2100000000000009,-0.03999999999999915,4.1
11021,0.23000000000000043,0.7699999999999996,2.8499999999999996,,-4.640000000000001,6.109999999999998,3.09
11022,-2.3900000000000006,4.330000000000002,2.0700000000000003,,1.1600000000000001,-1.629999999999999,1.4800000000000004
11023,-3.620000000000001,2.2200000000000024,0.870000000000001,,-0.3999999999999986,2.070000000000002,3.61
11024,-5.55,5.219999999999999,-3.960000000000001,,0.14999999999999858,3.16,7.26
11025,-3.5,5.23,5.1,,-2.9400000000000013,3.84,1.9200000000000004
11026,-3.24,7.25,-1.2699999999999996,,1.009999999999998,0.6699999999999999,2.97
11027,-4.119999999999999,6.990000000000002,-0.08999999999999986,,1.7600000000000016,-1.2899999999999991,3.4400000000000004
11028,-1.2799999999999994,1.4600000000000009,0.45000000000000107,,2.5799999999999983,0.15000000000000036,2.5700000000000003
11029,-1.290000000000001,-2.039999999999999,5.800000000000001,,3.5799999999999983,-3.0200000000000014,3.0
11030,-0.9399999999999995,0.8099999999999987,-1.75,,5.900000000000002,-0.04999999999999982,0.2400000000000002
11031,-3.389999999999999,6.18,1.33,,1.8999999999999986,0.9900000000000002,2.1199999999999997
11032,0.6500000000000004,-3.289999999999999,1.8300000000000018,,3.2099999999999973,-2.3999999999999986,6.23
12001,2.42,-1.5500000000000007,6.139999999999999,,1.3699999999999974,-2.530000000000001,0.6500000000000004
12002,-0.9199999999999999,4.609999999999999,-0.9799999999999986,,2.650000000000002,0.7899999999999991,2.4299999999999997
12003,-2.3500000000000005,3.75,-0.1899999999999995,,1.5799999999999983,0.41999999999999993,3.1500000000000004
12004,-0.5199999999999996,2.3099999999999987,-4.580000000000002,,5.120000000000001,2.41,1.9000000000000004
12005,-0.1900000000000004,1.6600000000000001,2.1900000000000013,,1.009999999999998,0.4999999999999982,1.4000000000000004
12006,0.9900000000000002,1.8900000000000006,-2.9700000000000006,,1.0,-0.9500000000000002,2.8600000000000003
12007,-0.3099999999999996,-3.9000000000000004,7.59,,0.28000000000000114,1.3699999999999992,4.49
12008,-0.5299999999999998,1.6999999999999993,-0.8400000000000016,,7.740000000000002,1.9700000000000006,0.8600000000000003
12009,,,,,,,
12010,-5.1,6.42,0.26000000000000156,,4.93,0.9000000000000004,3.96
12011,-0.7599999999999998,6.169999999999998,-1.8599999999999977,,0.7100000000000009,-1.4699999999999989,2.74
12012,0.6600000000000001,1.75,0.29999999999999893,,1.009999999999998,1.5700000000000003,2.0
12013,-1.2000000000000002,4.100000000000001,-1.2699999999999996,,1.5800000000000018,0.5800000000000001,3.3600000000000003
12014,-1.3200000000000003,0.9800000000000004,-0.5800000000000018,,3.860000000000003,1.3100000000000005,2.0
12015,-1.7400000000000002,1.959999999999999,2.039999999999999,,5.020000000000003,1.950000000000001,1.5899999999999999
12016,3.12,1.5199999999999996,-0.629999999999999,,3.75,-0.8300000000000018,3.28
12017,-0.08999999999999986,2.889999999999999,0.8300000000000018,,0.9600000000000009,-0.019999999999999574,2.43
12018,,,,,,,
12019,-0.5600000000000005,4.279999999999999,-0.5199999999999996,,-0.6600000000000037,-1.4000000000000004,2.81
12020,-1.9600000000000004,9.03,4.109999999999999,,-1.8499999999999979,-4.27,-0.21999999999999975
12021,-0.9100000000000001,0.3000000000000007,-1.200000000000001,,7.039999999999999,-0.4299999999999997,2.0100000000000007
12022,-2.13,7.15,-1.0600000000000005,,-4.09,2.01,4.3999999999999995
12023,0.41999999999999993,2.6500000000000004,-3.41,,7.860000000000003,-0.3200000000000003,0.39000000000000057
12024,1.2000000000000002,-2.1400000000000006,4.729999999999999,,-0.0799999999999983,-0.7800000000000011,3.83
12025,-1.4100000000000001,2.91,3.039999999999999,,1.7600000000000016,0.4900000000000002,1.5300000000000002
12026,-1.4500000000000002,3.5500000000000007,1.3999999999999986,,0.7300000000000004,1.3100000000000005,2.8600000000000003
12027,-0.34999999999999964,3.34,5.969999999999999,,-3.479999999999997,-2.33,2.6999999999999997
12029,-1.1800000000000006,2.5999999999999996,-0.360000000000003,,2.66,-1.0200000000000014,3.24
12030,-0.040000000000000036,3.709999999999999,-1.1699999999999982,,3.280000000000001,-0.6799999999999997,2.76
12031,-1.4900000000000002,3.0700000000000003,-0.9299999999999997,,5.900000000000002,1.2800000000000002,3.1100000000000003
12032,-1.5599999999999996,4.609999999999999,-2.5999999999999996,,5.130000000000003,1.629999999999999,2.68
12033,-0.6200000000000001,0.8000000000000007,-0.7800000000000011,,3.4299999999999997,1.83,2.1899999999999995
12034,-2.4700000000000006,4.52,-1.200000000000001,,1.0700000000000003,0.629999999999999,3.4
12035,0.33000000000000007,2.2799999999999994,1.7300000000000004,,0.759999999999998,-0.02999999999999936,1.6600000000000001
12036,-0.34999999999999964,4.330000000000002,-2.269999999999998,,3.6999999999999993,-1.1799999999999997,2.56
12037,-2.21,0.1899999999999995,3.4800000000000004,,2.129999999999999,-1.8099999999999996,3.26
12038,-0.27000000000000046,2.9800000000000004,0.46000000000000085,,5.259999999999998,0.7599999999999998,0.7999999999999998
12039,-1.2599999999999998,3.92,0.75,,3.150000000000002,-1.1499999999999986,3.09
12040,-1.46,4.489999999999998,-0.7699999999999996,,3.210000000000001,-0.1399999999999988,3.23
12041,2.51,1.0799999999999983,6.220000000000001,,3.8399999999999963,-5.3,1.9499999999999997
12042,-2.0999999999999996,3.370000000000001,-0.9800000000000004,,3.3099999999999987,1.1900000000000013,3.0400000000000005
12043,0.34999999999999964,4.150000000000002,2.0700000000000003,,0.0,0.0,0.0
12044,-2.0599999999999996,0.14000000000000057,4.6899999999999995,,-3.3699999999999974,3.4799999999999986,3.3300000000000005
12045,-0.54,-0.46999999999999886,-0.9199999999999999,,5.460000000000001,2.9499999999999993,2.08
12046,-1.63,1.8600000000000012,1.0899999999999999,,3.780000000000001,-0.47000000000000064,2.2099999999999995
12047,-1.13,2.599999999999998,-1.0800000000000018,,2.6299999999999955,0.2900000000000009,2.41
12048,-0.7600000000000007,1.8200000000000003,0.04999999999999716,,4.060000000000002,0.8899999999999988,1.81
12049,-2.17,1.9700000000000006,1.2899999999999991,,4.440000000000001,-0.6700000000000017,3.2399999999999993
12050,-2.0,3.4800000000000004,-1.6300000000000008,,2.740000000000002,0.9800000000000004,2.9800000000000004
12051,-2.2299999999999995,3.3999999999999986,0.08999999999999986,,1.980000000000004,-1.42,2.8499999999999996
12052,-1.1899999999999995,2.290000000000001,1.3599999999999994,,1.509999999999998,-1.6799999999999997,2.19
12053,0.21999999999999975,4.1,-2.389999999999999,,2.3400000000000034,-0.9199999999999999,4.94
12054,-2.1999999999999993,0.40000000000000036,-0.9100000000000001,,7.68,-0.7199999999999989,3.2600000000000002
12055,-0.25,2.049999999999997,-1.4000000000000004,,3.370000000000001,2.2399999999999984,1.7699999999999996
12056,-2.6899999999999995,8.440000000000001,4.770000000000001,,2.849999999999998,-4.550000000000001,3.9000000000000004
12057,-2.67,0.9399999999999977,-2.7200000000000024,,7.100000000000001,0.6900000000000004,3.5700000000000003
12058,-1.2000000000000002,5.99,-0.6600000000000001,,2.3200000000000003,-0.5299999999999994,3.15
12059,-0.8900000000000006,6.09,-5.18,,12.43,-5.48,2.8800000000000003
12060,3.09,1.7799999999999994,-1.3600000000000012,,0.5799999999999983,-2.6000000000000014,3.22
12061,0.75,0.6200000000000001,11.67,,-6.5,-0.41000000000000014,5.09
12062,-0.020000000000000462,2.7600000000000016,1.25,,0.8000000000000043,0.33000000000000007,1.56
12063,-3.11,3.4000000000000004,-2.41,,8.07,-1.459999999999999,0.7400000000000002
12064,0.8599999999999994,0.36999999999999744,-3.26,,9.729999999999997,-2.0199999999999996,4.68
12065,-2.1099999999999994,3.99,3.6900000000000013,,-0.10000000000000142,0.7300000000000004,2.4299999999999997
12066,-4.83,-3.040000000000001,2.509999999999998,,2.8399999999999963,7.419999999999999,-0.7800000000000002
12067,-1.5600000000000005,4.720000000000001,-1.6999999999999993,,2.870000000000001,0.2400000000000002,2.7900000000000005
12068,-0.8400000000000007,3.469999999999999,0.23000000000000043,,1.4099999999999966,-1.6799999999999997,2.55
12069,-1.950000000000001,3.469999999999999,-0.860000000000003,,2.3699999999999974,0.0600000000000005,2.17
12070,-1.63,3.8500000000000014,-0.8300000000000001,,2.7399999999999984,1.2599999999999998,3.1
12071,-2.4200000000000004,3.8800000000000026,-4.620000000000001,,2.6900000000000013,2.3200000000000003,2.63
12072,-1.08,3.0,0.019999999999999574,,2.9499999999999993,2.2799999999999994,2.5000000000000004
12073,-2.16,0.5500000000000007,4.02,,2.8999999999999986,-0.02000000000000135,1.96
12074,-1.2400000000000002,3.860000000000001,-1.6899999999999995,,4.18,-1.4300000000000015,4.6499999999999995
12075,-1.5200000000000005,3.1599999999999984,-1.4100000000000001,,1.3499999999999979,1.9300000000000015,2.8999999999999995
12076,-1.1600000000000001,2.6899999999999977,-1.08,,4.310000000000002,0.3200000000000003,2.5900000000000003
12077,2.2200000000000006,0.8300000000000018,-2.330000000000002,,-3.799999999999997,-0.9000000000000004,3.9400000000000004
12078,-0.009999999999999787,4.870000000000001,-3.160000000000002,,3.1300000000000026,-0.6899999999999995,2.3200000000000003
12079,-0.9099999999999993,2.0299999999999994,-2.129999999999999,,5.809999999999999,1.4699999999999989,2.3299999999999996
12080,4.3999999999999995,0.6499999999999986,-1.1900000000000013,,-5.539999999999999,0.5400000000000009,3.0
12081,0.46000000000000085,2.4800000000000004,1.200000000000001,,1.5799999999999983,-0.33000000000000007,2.5800000000000005
12082,-2.35,4.469999999999999,-0.490000000000002,,3.969999999999999,1.0100000000000016,2.5
12083,-2.04,2.3999999999999986,-0.39000000000000057,,3.3399999999999963,1.0100000000000016,2.1199999999999997
12084,-2.450000000000001,0.7999999999999972,-1.3499999999999996,,3.990000000000002,1.83,3.33
12085,-1.4500000000000002,3.3599999999999994,-3.4299999999999997,,6.0000000000000036,-0.5299999999999994,2.3000000000000003
12086,-3.1099999999999994,5.08,-1.75,,5.3799999999999955,-2.1999999999999993,2.4399999999999995
12087,-1.6400000000000006,4.209999999999997,-1.0199999999999996,,2.0700000000000003,0.8000000000000007,3.2600000000000002
12088,-2.719999999999999,6.550000000000001,-4.109999999999999,,5.579999999999998,0.2599999999999998,2.78
12089,-2.2799999999999994,2.9300000000000015,-3.2699999999999996,,3.7699999999999996,-0.35999999999999943,4.050000000000001
12090,-2.08,3.26,-0.6500000000000021,,1.4299999999999997,1.2400000000000002,2.06
12091,-1.0599999999999996,2.2600000000000016,-0.9199999999999999,,-2.8900000000000006,1.5299999999999994,2.25
12092,-2.0700000000000003,4.1,0.370000000000001,,1.7200000000000024,-0.10000000000000142,2.5199999999999996
12093,-0.040000000000000036,3.009999999999998,-2.289999999999999,,7.640000000000004,2.880000000000001,3.87
12095,,,,,,,
12096,-2.54,5.52,-1.2199999999999989,,1.3900000000000006,1.620000000000001,2.51
12097,-1.0199999999999996,3.740000000000002,-1.9799999999999986,,5.760000000000002,-3.6500000000000004,2.45
12098,-1.08,2.0600000000000005,0.10999999999999943,,3.5700000000000003,1.8200000000000003,2.23
12099,-2.5500000000000007,7.759999999999998,-3.280000000000001,,6.389999999999997,-1.33,-0.6799999999999997
12100,-2.6799999999999997,3.370000000000001,-3.7699999999999996,,6.149999999999999,1.490000000000002,3.87
12101,-0.010000000000001563,3.460000000000001,1.9600000000000009,,-0.3000000000000007,1.04,1.1599999999999997
12102,0.4900000000000002,1.9200000000000017,5.800000000000001,,-0.779999999999994,-0.9699999999999989,3.0700000000000003
12103,-0.7400000000000002,5.929999999999998,3.539999999999999,,-6.920000000000002,-2.820000000000001,4.1499999999999995
12104,-1.33,3.09,0.020000000000003126,,2.1499999999999986,1.419999999999999,2.25
12105,-0.54,3.6000000000000014,-1.1600000000000001,,2.3300000000000054,0.9199999999999999,1.83
12106,-0.9100000000000001,1.7899999999999991,-1.3200000000000003,,2.720000000000006,1.379999999999999,2.37
12107,-0.3000000000000007,2.1500000000000004,1.5199999999999996,,1.0400000000000027,-0.03999999999999915,2.1700000000000004
12108,-1.6799999999999997,2.8400000000000016,0.9299999999999997,,3.770000000000003,1.0500000000000007,3.19
12109,-2.1800000000000006,3.75,-0.28999999999999915,,1.5700000000000038,-0.13999999999999968,3.97
12110,-0.34999999999999964,0.10999999999999943,-2.639999999999999,,2.5,3.83,3.4300000000000006
12113,-1.8900000000000006,2.9799999999999986,1.5200000000000014,,4.350000000000001,-2.17,2.4000000000000004
12114,-0.6100000000000003,1.4299999999999997,-1.8499999999999996,,4.800000000000004,-0.14000000000000057,4.1
12115,1.5100000000000007,-0.2900000000000009,4.5,,-1.1199999999999974,0.40000000000000036,3.04
12116,-1.9099999999999993,3.3100000000000023,2.5199999999999996,,3.030000000000001,-1.0299999999999976,4.790000000000001
12117,1.9300000000000006,2.4300000000000015,-1.2599999999999998,,-0.7700000000000031,0.9699999999999989,2.6500000000000004
12118,-0.8100000000000005,3.8999999999999986,0.009999999999999787,,2.479999999999997,0.6300000000000008,2.1100000000000003
